crime_id,timestamp,date,time,year,month,day_of_week,hour,crime_type,ipc_bns_section,severity_score,district,police_station,location_name,location_type,latitude,longitude,weapon_used,investigation_status
DL-2015-015119,2015-10-09 20:09:17,2015-10-09,20:09,2015,10,Friday,20,Pickpocketing / Theft,IPC Sec 379,1,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.63674,77.214744,No,Chargesheet Filed
DL-2015-030604,2015-10-09 20:28:58,2015-10-09,20:28,2015,10,Friday,20,Robbery,IPC Sec 392 / 397,5,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.641303,77.219565,Yes,Under Investigation
DL-2015-016338,2015-10-09 23:43:43,2015-10-09,23:43,2015,10,Friday,23,Assault / Hurt,IPC Sec 323 / 325,4,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.8529,77.093324,Yes,Chargesheet Filed
DL-2015-020601,2015-10-10 03:14:58,2015-10-10,03:14,2015,10,Saturday,3,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.843035,77.102541,No,Chargesheet Filed
DL-2015-029496,2015-10-10 04:17:34,2015-10-10,04:17,2015,10,Saturday,4,Snatching,IPC Sec 356 / 379,3,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.633343,77.090419,No,Under Investigation
DL-2015-012905,2015-10-10 05:07:43,2015-10-10,05:07,2015,10,Saturday,5,Snatching,IPC Sec 356 / 379,3,North,North Sector PS,"General Sector Road, North",Near Market,28.7165,77.309038,No,Chargesheet Filed
DL-2015-013993,2015-10-10 10:10:42,2015-10-10,10:10,2015,10,Saturday,10,Pickpocketing / Theft,IPC Sec 379,1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.657029,77.237976,No,Chargesheet Filed
DL-2015-004872,2015-10-10 16:05:39,2015-10-10,16:05,2015,10,Saturday,16,Eve Teasing / Harassment,IPC Sec 354 / 509,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.628293,77.224143,No,Under Investigation
DL-2015-002823,2015-10-10 18:28:06,2015-10-10,18:28,2015,10,Saturday,18,Motor Vehicle Theft,IPC Sec 379,2,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.665144,77.241246,No,Chargesheet Filed
DL-2015-023226,2015-10-10 23:37:25,2015-10-10,23:37,2015,10,Saturday,23,Snatching,IPC Sec 356 / 379,3,South,South Sector PS,"General Sector Road, South",Roadside / Highway,28.698499,76.961927,No,Chargesheet Filed
DL-2015-013019,2015-10-11 04:45:53,2015-10-11,04:45,2015,10,Sunday,4,Burglary,IPC Sec 380 / 457,3,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.612367,77.063904,No,Under Investigation
DL-2015-003647,2015-10-11 18:06:37,2015-10-11,18:06,2015,10,Sunday,18,Robbery,IPC Sec 392 / 397,5,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.693812,77.077624,Yes,Chargesheet Filed
DL-2015-001650,2015-10-11 21:03:49,2015-10-11,21:03,2015,10,Sunday,21,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.624144,77.0675,No,Untraced
DL-2015-008109,2015-10-11 23:18:22,2015-10-11,23:18,2015,10,Sunday,23,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.541781,77.049543,No,Chargesheet Filed
DL-2015-010224,2015-10-12 04:19:03,2015-10-12,04:19,2015,10,Monday,4,Motor Vehicle Theft,IPC Sec 379,2,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.72198,77.108632,No,Chargesheet Filed
DL-2015-021118,2015-10-12 09:09:12,2015-10-12,09:09,2015,10,Monday,9,Snatching,IPC Sec 356 / 379,3,Outer North,Outer North Sector PS,"General Sector Road, Outer North",Near Market,28.574753,77.040745,No,Chargesheet Filed
DL-2015-025097,2015-10-12 09:12:15,2015-10-12,09:12,2015,10,Monday,9,Snatching,IPC Sec 356 / 379,3,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.578821,77.194345,No,Chargesheet Filed
DL-2015-031916,2015-10-13 04:52:37,2015-10-13,04:52,2015,10,Tuesday,4,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.803918,77.033321,No,Under Investigation
DL-2015-025372,2015-10-13 22:43:35,2015-10-13,22:43,2015,10,Tuesday,22,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Narela,Narela Industrial Area / DSIDC Complex,Industrial & Border Outpost,28.847056,77.088335,No,Chargesheet Filed
DL-2015-003762,2015-10-14 02:23:15,2015-10-14,02:23,2015,10,Wednesday,2,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.790691,77.03751,No,Under Investigation
DL-2015-031412,2015-10-14 02:47:12,2015-10-14,02:47,2015,10,Wednesday,2,Motor Vehicle Theft,IPC Sec 379,2,Shahdara,Shahdara Sector PS,"General Sector Road, Shahdara",Public Park / Open Ground,28.619692,77.082949,No,Under Investigation
DL-2015-029625,2015-10-14 10:54:45,2015-10-14,10:54,2015,10,Wednesday,10,Pickpocketing / Theft,IPC Sec 379,1,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.626007,77.067251,No,Under Investigation
DL-2015-007387,2015-10-15 03:12:42,2015-10-15,03:12,2015,10,Thursday,3,Snatching,IPC Sec 356 / 379,3,Central,Central Sector PS,"General Sector Road, Central",Residential Colony,28.757268,77.076343,No,Chargesheet Filed
DL-2015-028774,2015-10-15 14:19:53,2015-10-15,14:19,2015,10,Thursday,14,Burglary,IPC Sec 380 / 457,3,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.616896,77.067267,No,Chargesheet Filed
DL-2015-028721,2015-10-15 14:33:18,2015-10-15,14:33,2015,10,Thursday,14,Pickpocketing / Theft,IPC Sec 379,1,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.522426,77.226589,No,Under Investigation
DL-2015-008012,2015-10-15 20:17:21,2015-10-15,20:17,2015,10,Thursday,20,Robbery,IPC Sec 392 / 397,4,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.793316,77.030383,No,Under Investigation
DL-2015-015690,2015-10-15 20:45:20,2015-10-15,20:45,2015,10,Thursday,20,Snatching,IPC Sec 356 / 379,3,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.575606,77.199814,No,Cancelled / False FIR
DL-2015-034137,2015-10-16 00:46:50,2015-10-16,00:46,2015,10,Friday,0,Snatching,IPC Sec 356 / 379,3,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.692586,77.073226,No,Cancelled / False FIR
DL-2015-001222,2015-10-16 01:16:18,2015-10-16,01:16,2015,10,Friday,1,Motor Vehicle Theft,IPC Sec 379,2,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.525817,77.275537,No,Chargesheet Filed
DL-2015-031006,2015-10-16 01:21:34,2015-10-16,01:21,2015,10,Friday,1,Motor Vehicle Theft,IPC Sec 379,2,North,North Sector PS,"General Sector Road, North",Public Park / Open Ground,28.566509,77.142929,No,Under Investigation
DL-2015-032043,2015-10-16 03:07:25,2015-10-16,03:07,2015,10,Friday,3,Burglary,IPC Sec 380 / 457,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.798021,77.027029,No,Chargesheet Filed
DL-2015-001013,2015-10-16 10:40:43,2015-10-16,10:40,2015,10,Friday,10,Pickpocketing / Theft,IPC Sec 379,1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.579794,77.205549,No,Under Investigation
DL-2015-019601,2015-10-16 11:13:06,2015-10-16,11:13,2015,10,Friday,11,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.795127,77.039961,No,Chargesheet Filed
DL-2015-006262,2015-10-16 20:27:15,2015-10-16,20:27,2015,10,Friday,20,Robbery,IPC Sec 392 / 397,5,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.666541,77.283522,Yes,Under Investigation
DL-2015-013032,2015-10-16 21:45:49,2015-10-16,21:45,2015,10,Friday,21,Robbery,IPC Sec 392 / 397,5,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.651431,77.315056,Yes,Untraced
DL-2015-033507,2015-10-17 16:52:36,2015-10-17,16:52,2015,10,Saturday,16,Motor Vehicle Theft,IPC Sec 379,2,South West,South West Sector PS,"General Sector Road, South West",Residential Colony,28.485759,77.065368,No,Convicted
DL-2015-012430,2015-10-17 18:12:23,2015-10-17,18:12,2015,10,Saturday,18,Motor Vehicle Theft,IPC Sec 379,2,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.547262,77.196011,No,Under Investigation
DL-2015-030719,2015-10-17 18:46:48,2015-10-17,18:46,2015,10,Saturday,18,Snatching,IPC Sec 356 / 379,3,South East,South East Sector PS,"General Sector Road, South East",Near Market,28.451481,77.073589,No,Under Investigation
DL-2015-014394,2015-10-17 19:32:34,2015-10-17,19:32,2015,10,Saturday,19,Pickpocketing / Theft,IPC Sec 379,1,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.666418,77.239175,No,Under Investigation
DL-2015-024068,2015-10-17 19:32:53,2015-10-17,19:32,2015,10,Saturday,19,Snatching,IPC Sec 356 / 379,3,Rohini,Rohini Sector PS,"General Sector Road, Rohini",Near Market,28.545405,77.201952,No,Chargesheet Filed
DL-2015-034635,2015-10-17 20:35:52,2015-10-17,20:35,2015,10,Saturday,20,Assault / Hurt,IPC Sec 323 / 325,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.662271,77.277295,Yes,Chargesheet Filed
DL-2015-008182,2015-10-17 22:58:28,2015-10-17,22:58,2015,10,Saturday,22,Motor Vehicle Theft,IPC Sec 379,2,South,South Sector PS,"General Sector Road, South",Public Park / Open Ground,28.706841,77.093373,No,Convicted
DL-2015-011519,2015-10-18 04:00:02,2015-10-18,04:00,2015,10,Sunday,4,Snatching,IPC Sec 356 / 379,3,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.668249,77.22597,No,Chargesheet Filed
DL-2015-029209,2015-10-18 04:48:30,2015-10-18,04:48,2015,10,Sunday,4,Motor Vehicle Theft,IPC Sec 379,2,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.64337,77.209686,No,Untraced
DL-2015-010575,2015-10-18 15:02:21,2015-10-18,15:02,2015,10,Sunday,15,Snatching,IPC Sec 356 / 379,3,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.626626,77.325555,Yes,Untraced
DL-2015-019862,2015-10-18 15:18:44,2015-10-18,15:18,2015,10,Sunday,15,Motor Vehicle Theft,IPC Sec 379,2,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.564783,77.243336,No,Under Investigation
DL-2015-009096,2015-10-18 16:19:51,2015-10-18,16:19,2015,10,Sunday,16,Motor Vehicle Theft,IPC Sec 379,2,Outer North,Outer North Sector PS,"General Sector Road, Outer North",Public Park / Open Ground,28.615866,76.922642,No,Untraced
DL-2015-024174,2015-10-18 17:15:03,2015-10-18,17:15,2015,10,Sunday,17,Snatching,IPC Sec 356 / 379,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.72342,77.121858,Yes,Chargesheet Filed
DL-2015-028003,2015-10-18 19:09:00,2015-10-18,19:09,2015,10,Sunday,19,Snatching,IPC Sec 356 / 379,3,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.654095,77.128486,Yes,Chargesheet Filed
DL-2015-025450,2015-10-18 19:50:00,2015-10-18,19:50,2015,10,Sunday,19,Snatching,IPC Sec 356 / 379,3,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.667533,77.220063,No,Under Investigation
DL-2015-034880,2015-10-18 23:14:45,2015-10-18,23:14,2015,10,Sunday,23,Robbery,IPC Sec 392 / 397,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.670514,77.275137,No,Chargesheet Filed
DL-2015-007305,2015-10-19 03:02:56,2015-10-19,03:02,2015,10,Monday,3,Motor Vehicle Theft,IPC Sec 379,2,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.634965,77.1192,No,Under Investigation
DL-2015-027455,2015-10-19 11:45:47,2015-10-19,11:45,2015,10,Monday,11,Pickpocketing / Theft,IPC Sec 379,1,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.626608,77.056559,No,Chargesheet Filed
DL-2015-004376,2015-10-19 12:15:41,2015-10-19,12:15,2015,10,Monday,12,Motor Vehicle Theft,IPC Sec 379,2,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.570969,77.240107,No,Chargesheet Filed
DL-2015-027732,2015-10-19 13:46:16,2015-10-19,13:46,2015,10,Monday,13,Pickpocketing / Theft,IPC Sec 379,1,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.637291,77.219227,No,Untraced
DL-2015-007216,2015-10-19 17:18:43,2015-10-19,17:18,2015,10,Monday,17,Robbery,IPC Sec 392 / 397,5,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.669862,77.283796,Yes,Chargesheet Filed
DL-2015-008173,2015-10-19 18:32:06,2015-10-19,18:32,2015,10,Monday,18,Eve Teasing / Harassment,IPC Sec 354 / 509,3,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.55052,77.204292,No,Under Investigation
DL-2015-030471,2015-10-19 20:50:16,2015-10-19,20:50,2015,10,Monday,20,Assault / Hurt,IPC Sec 323 / 325,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.684512,77.270339,No,Untraced
DL-2015-017258,2015-10-20 07:25:18,2015-10-20,07:25,2015,10,Tuesday,7,Snatching,IPC Sec 356 / 379,3,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.701132,77.080756,Yes,Under Investigation
DL-2015-025123,2015-10-20 15:04:16,2015-10-20,15:04,2015,10,Tuesday,15,Assault / Hurt,IPC Sec 323 / 325,4,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.68293,77.277332,Yes,Chargesheet Filed
DL-2015-028971,2015-10-20 15:18:27,2015-10-20,15:18,2015,10,Tuesday,15,Burglary,IPC Sec 380 / 457,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.793716,77.030128,No,Chargesheet Filed
DL-2015-007179,2015-10-20 15:53:23,2015-10-20,15:53,2015,10,Tuesday,15,Pickpocketing / Theft,IPC Sec 379,1,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.64234,77.204054,No,Under Investigation
DL-2015-012106,2015-10-20 18:53:02,2015-10-20,18:53,2015,10,Tuesday,18,Pickpocketing / Theft,IPC Sec 379,1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.57615,77.20485,No,Under Investigation
DL-2015-024155,2015-10-21 03:52:51,2015-10-21,03:52,2015,10,Wednesday,3,Assault / Hurt,IPC Sec 323 / 325,4,South West,South West Sector PS,"General Sector Road, South West",Residential Colony,28.538932,77.052201,Yes,Chargesheet Filed
DL-2015-005156,2015-10-21 16:40:45,2015-10-21,16:40,2015,10,Wednesday,16,Motor Vehicle Theft,IPC Sec 379,2,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.649352,77.129041,No,Under Investigation
DL-2015-029595,2015-10-21 22:56:05,2015-10-21,22:56,2015,10,Wednesday,22,Assault / Hurt,IPC Sec 323 / 325,4,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.693159,77.08904,Yes,Chargesheet Filed
DL-2015-003878,2015-10-22 00:49:38,2015-10-22,00:49,2015,10,Thursday,0,Robbery,IPC Sec 392 / 397,4,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.666931,77.227422,No,Chargesheet Filed
DL-2015-012643,2015-10-22 01:05:54,2015-10-22,01:05,2015,10,Thursday,1,Motor Vehicle Theft,IPC Sec 379,2,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.62775,77.073248,No,Chargesheet Filed
DL-2015-030650,2015-10-22 03:51:05,2015-10-22,03:51,2015,10,Thursday,3,Pickpocketing / Theft,IPC Sec 379,1,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.623388,77.208195,No,Under Investigation
DL-2015-025592,2015-10-22 07:09:02,2015-10-22,07:09,2015,10,Thursday,7,Assault / Hurt,IPC Sec 323 / 325,4,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.661317,77.284385,Yes,Untraced
DL-2015-031553,2015-10-22 15:59:17,2015-10-22,15:59,2015,10,Thursday,15,Pickpocketing / Theft,IPC Sec 379,1,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.648536,77.314686,No,Under Investigation
DL-2015-010101,2015-10-22 18:33:37,2015-10-22,18:33,2015,10,Thursday,18,Motor Vehicle Theft,IPC Sec 379,2,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.722988,77.118834,No,Chargesheet Filed
DL-2015-018782,2015-10-22 21:16:19,2015-10-22,21:16,2015,10,Thursday,21,Assault / Hurt,IPC Sec 323 / 325,4,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.801586,77.037503,Yes,Under Investigation
DL-2015-012690,2015-10-22 22:04:52,2015-10-22,22:04,2015,10,Thursday,22,Motor Vehicle Theft,IPC Sec 379,2,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.718323,77.10003,No,Untraced
DL-2015-023236,2015-10-23 00:35:20,2015-10-23,00:35,2015,10,Friday,0,Motor Vehicle Theft,IPC Sec 379,2,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.577344,77.252643,No,Under Investigation
DL-2015-014331,2015-10-23 07:35:56,2015-10-23,07:35,2015,10,Friday,7,Snatching,IPC Sec 356 / 379,3,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.574919,77.201423,Yes,Chargesheet Filed
DL-2015-003991,2015-10-23 08:34:28,2015-10-23,08:34,2015,10,Friday,8,Snatching,IPC Sec 356 / 379,3,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.639257,77.31841,No,Chargesheet Filed
DL-2015-032556,2015-10-23 17:02:48,2015-10-23,17:02,2015,10,Friday,17,Snatching,IPC Sec 356 / 379,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.532504,77.217859,Yes,Untraced
DL-2015-006145,2015-10-23 20:17:54,2015-10-23,20:17,2015,10,Friday,20,Motor Vehicle Theft,IPC Sec 379,2,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.632103,77.219957,No,Under Investigation
DL-2015-024929,2015-10-23 22:26:14,2015-10-23,22:26,2015,10,Friday,22,Eve Teasing / Harassment,IPC Sec 354 / 509,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.639039,77.215438,No,Under Investigation
DL-2015-027475,2015-10-24 02:42:33,2015-10-24,02:42,2015,10,Saturday,2,Motor Vehicle Theft,IPC Sec 379,2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.549713,77.062644,No,Under Investigation
DL-2015-027761,2015-10-24 03:43:57,2015-10-24,03:43,2015,10,Saturday,3,Motor Vehicle Theft,IPC Sec 379,2,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.638236,77.20239,No,Chargesheet Filed
DL-2015-025977,2015-10-24 03:57:29,2015-10-24,03:57,2015,10,Saturday,3,Motor Vehicle Theft,IPC Sec 379,2,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.63044,77.08428,No,Chargesheet Filed
DL-2015-026785,2015-10-24 04:15:34,2015-10-24,04:15,2015,10,Saturday,4,Pickpocketing / Theft,IPC Sec 379,1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.658246,77.233028,No,Under Investigation
DL-2015-018585,2015-10-24 10:23:25,2015-10-24,10:23,2015,10,Saturday,10,Assault / Hurt,IPC Sec 323 / 325,3,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.519727,77.282047,No,Convicted
DL-2015-017902,2015-10-24 12:16:19,2015-10-24,12:16,2015,10,Saturday,12,Pickpocketing / Theft,IPC Sec 379,1,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.639976,77.126346,No,Chargesheet Filed
DL-2015-006692,2015-10-24 12:28:17,2015-10-24,12:28,2015,10,Saturday,12,Motor Vehicle Theft,IPC Sec 379,2,North,North Sector PS,"General Sector Road, North",Residential Colony,28.751543,76.931473,No,Under Investigation
DL-2015-008077,2015-10-24 14:03:30,2015-10-24,14:03,2015,10,Saturday,14,Pickpocketing / Theft,IPC Sec 379,1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.583038,77.197142,No,Untraced
DL-2015-022402,2015-10-24 20:19:30,2015-10-24,20:19,2015,10,Saturday,20,Robbery,IPC Sec 392 / 397,5,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.674887,77.22964,Yes,Under Investigation
DL-2015-001606,2015-10-24 20:59:01,2015-10-24,20:59,2015,10,Saturday,20,Pickpocketing / Theft,IPC Sec 379,1,Central,Central Sector PS,"General Sector Road, Central",Near Market,28.707346,77.078672,No,Untraced
DL-2015-017296,2015-10-25 10:30:47,2015-10-25,10:30,2015,10,Sunday,10,Snatching,IPC Sec 356 / 379,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.716589,77.103954,No,Untraced
DL-2015-003242,2015-10-25 14:51:09,2015-10-25,14:51,2015,10,Sunday,14,Pickpocketing / Theft,IPC Sec 379,1,Dwarka,Dwarka Sector PS,"General Sector Road, Dwarka",Residential Colony,28.613156,77.250878,No,Untraced
