record_id,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2025-102044,North,Civil Lines,Sadar Bazar Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-16,18,32,Monday,0,0,1,28.658737,77.21007,3,0.462,Medium,0,Pending Investigation
DEL-FIR-2025-102045,North-East,Seelampur,Gokulpuri Tyre Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-01,8,19,Monday,0,0,1,28.700529,77.283347,3,0.474,Medium,0,Confirmed
DEL-FIR-2025-102046,South-West,Vasant Vihar,Vasant Kunj Promenade Mall,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-03-20,9,12,Thursday,0,0,1,28.542136,77.158974,2,0.398,Low,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-102047,South-East,Okhla,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-11-14,15,43,Friday,0,0,0,28.553839,77.233942,4,0.617,Medium,0,Confirmed
DEL-FIR-2025-102048,North-West,Ashok Vihar,Ashok Vihar Deep Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-11-25,22,41,Tuesday,0,1,0,28.689838,77.174315,4,0.736,High,1,Confirmed
DEL-FIR-2025-102049,North,Civil Lines,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-03-28,16,43,Friday,0,0,0,28.666922,77.226201,2,0.435,Medium,0,Pending Investigation
DEL-FIR-2025-102050,South-West,Mahipalpur,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-18,19,50,Friday,0,0,1,28.546532,77.12435,3,0.376,Low,0,False Alarm / Dismissed
DEL-FIR-2025-102051,South-East,Nehru Place,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-07,18,20,Tuesday,0,0,1,28.533125,77.273561,3,0.455,Medium,0,Confirmed
DEL-FIR-2025-102052,Dwarka,Dwarka North,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-25,0,2,Thursday,0,1,0,28.551659,77.056023,2,0.577,Medium,0,Confirmed
DEL-FIR-2025-102053,Rohini,Begumpur,Rohini Sector 18 Metro & DDA Market,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-04,2,57,Tuesday,0,1,0,28.737871,77.132287,3,0.696,High,1,Pending Investigation
DEL-FIR-2025-102054,North,Timarpur,Sadar Bazar Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-15,11,16,Thursday,0,0,0,28.652498,77.206935,3,0.581,Medium,0,Confirmed
DEL-FIR-2025-102055,South,Malviya Nagar,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-19,13,13,Tuesday,0,0,0,28.541573,77.208651,4,0.575,Medium,0,Confirmed
DEL-FIR-2025-102056,New Delhi,Chanakyapuri,Khan Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-15,13,29,Monday,0,0,0,28.599544,77.229046,4,0.538,Medium,0,Confirmed
DEL-FIR-2025-102057,Rohini,Kanjhawala,Rithala Metro Terminal,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-21,13,33,Sunday,1,0,0,28.720747,77.106288,4,0.616,Medium,0,Confirmed
DEL-FIR-2025-102058,North-East,Seelampur,Jafrabad Main Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-26,15,37,Friday,0,0,0,28.682591,77.268539,3,0.407,Low,0,Confirmed
DEL-FIR-2025-102059,South-East,Nehru Place,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-03,17,55,Monday,0,0,1,28.546176,77.261713,3,0.546,Medium,0,Confirmed
DEL-FIR-2025-102060,Shahdara,Vivek Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-26,17,41,Saturday,1,0,1,28.661077,77.283342,3,0.516,Medium,0,Confirmed
DEL-FIR-2025-102061,South,Greater Kailash,Saket Select Citywalk Environs,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-12-04,20,41,Thursday,0,0,1,,,4,0.545,Medium,0,Confirmed
DEL-FIR-2025-102062,Outer-North,Shahbad Daulatpur,Narela Food Park & Mandi,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-26,21,59,Sunday,1,0,0,28.845834,77.094334,3,0.601,Medium,0,Confirmed
DEL-FIR-2025-102063,South,Saket,Saket Select Citywalk Environs,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-28,0,11,Monday,0,1,0,,,3,0.599,Medium,0,Confirmed
DEL-FIR-2025-102064,Central,Chandni Chowk,New Delhi Railway Station Gate 2,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-16,22,58,Thursday,0,1,0,28.64089,77.222577,3,0.517,Medium,0,Confirmed
DEL-FIR-2025-102065,East,Kalyanpuri,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-06-01,0,5,Sunday,1,1,0,28.618701,77.312138,4,0.809,High,1,Confirmed
DEL-FIR-2025-102066,Central,Karol Bagh,Daryaganj Sunday Book Market Area,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-06-13,17,18,Friday,0,0,1,28.647239,77.240088,2,0.307,Low,0,Confirmed
DEL-FIR-2025-102067,Central,Rajinder Nagar,New Delhi Railway Station Gate 2,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-09,8,26,Thursday,0,0,1,28.640193,77.224775,4,0.676,High,1,Confirmed
DEL-FIR-2025-102068,South-East,Okhla,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-02,3,2,Thursday,0,1,0,28.546289,77.261692,3,0.633,Medium,0,Confirmed
DEL-FIR-2025-102069,New Delhi,Mandir Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-05-23,19,52,Friday,0,0,1,28.593306,77.185009,2,0.302,Low,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-102070,Dwarka,Dwarka South,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-12,1,2,Tuesday,0,1,0,28.594061,77.067392,4,0.709,High,1,Confirmed
DEL-FIR-2025-102071,West,Janakpuri,Tilak Nagar Metro Station,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-09,22,25,Wednesday,0,1,0,28.63369,77.094575,3,0.57,Medium,0,Confirmed
DEL-FIR-2025-102072,Central,Daryaganj,Paharganj Hotel & Station Corridor,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-24,19,6,Thursday,0,0,1,28.643221,77.211906,3,0.489,Medium,0,Confirmed
DEL-FIR-2025-102073,Dwarka,Uttam Nagar,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-15,22,23,Wednesday,0,1,0,28.623257,77.066975,3,0.651,High,1,Confirmed
DEL-FIR-2025-102074,Rohini,South Rohini,Prashant Vihar Institutional Area,Bank & ATM Premises,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-10-17,14,36,Friday,0,0,0,28.710778,77.139785,4,0.521,Medium,0,Confirmed
DEL-FIR-2025-102075,Dwarka,Dwarka Sector 10,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-24,2,35,Wednesday,0,1,0,28.58998,77.062563,3,0.672,High,1,Pending Investigation
DEL-FIR-2025-102076,North-West,Ashok Vihar,Wazirpur Industrial Area,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-30,20,23,Thursday,0,0,1,28.699659,77.166737,4,0.527,Medium,0,Confirmed
DEL-FIR-2025-102077,Outer,Mianwali Nagar,Mangolpuri Industrial Area Phase 1,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-02,3,38,Friday,0,1,0,28.690364,77.085678,3,0.511,Medium,0,Confirmed
DEL-FIR-2025-102078,North,Timarpur,Civil Lines Rajpur Road,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-14,16,36,Tuesday,0,0,0,28.673758,77.228428,3,0.383,Low,0,Pending Investigation
DEL-FIR-2025-102079,New Delhi,Connaught Place,Khan Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-13,13,23,Thursday,0,0,0,28.600545,77.223472,4,0.601,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-102080,South-West,Mahipalpur,RK Puram Sector 4 Complex,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-22,14,31,Friday,0,0,0,28.56699,77.177617,3,0.482,Medium,0,Confirmed
DEL-FIR-2025-102081,Shahdara,Krishna Nagar,Gandhi Nagar Textile Wholesale Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-19,4,4,Wednesday,0,1,0,28.662734,77.266871,3,0.677,High,1,Confirmed
DEL-FIR-2025-102082,East,Preet Vihar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-12,2,25,Wednesday,0,1,0,28.620075,77.316285,3,0.568,Medium,0,Confirmed
DEL-FIR-2025-102083,North,Sadar Bazar,Kamla Nagar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-29,1,3,Monday,0,1,0,28.683849,77.201171,3,0.635,Medium,0,Pending Investigation
DEL-FIR-2025-102084,South-East,Kalkaji,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-15,17,22,Monday,0,0,1,28.540682,77.27265,2,0.333,Low,0,Confirmed
DEL-FIR-2025-102085,Outer,Nangloi,Mangolpuri Industrial Area Phase 1,Industrial & Warehouse Estates,Motor Vehicle Theft,IPC 379 (BNS 303),2025-10-23,22,54,Thursday,0,1,0,28.687141,77.088432,3,0.568,Medium,0,Confirmed
DEL-FIR-2025-102086,South-West,Vasant Kunj,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-02,1,3,Sunday,1,1,0,28.590493,77.160337,4,0.816,High,1,Confirmed
DEL-FIR-2025-102087,Shahdara,Krishna Nagar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-03-11,23,13,Tuesday,0,1,0,28.660665,77.28366,3,0.668,High,1,Confirmed
DEL-FIR-2025-102088,North,Civil Lines,Kamla Nagar Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-05-24,18,56,Saturday,1,0,1,28.680099,77.202826,2,0.526,Medium,0,Confirmed
DEL-FIR-2025-102089,Rohini,Prashant Vihar,Begumpur Main Chowk,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-16,20,15,Sunday,1,0,1,28.73126,77.080257,3,0.54,Medium,0,Confirmed
DEL-FIR-2025-102090,West,Janakpuri,Mayapuri Industrial Area Phase 2,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-25,19,35,Tuesday,0,0,1,28.634275,77.136484,3,0.428,Medium,0,Confirmed
DEL-FIR-2025-102091,Central,Rajinder Nagar,Karol Bagh Gaffar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-26,23,54,Tuesday,0,1,0,28.64968,77.189847,3,0.657,High,1,Pending Investigation
DEL-FIR-2025-102092,Outer,Nangloi,Mangolpuri Industrial Area Phase 1,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-05,17,47,Saturday,1,0,1,28.692593,77.085679,3,0.472,Medium,0,Confirmed
DEL-FIR-2025-102093,North-East,Seelampur,Khajuri Khas Flyover Junction,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-25,20,2,Monday,0,0,1,28.718113,77.255227,4,0.504,Medium,0,Confirmed
DEL-FIR-2025-102094,South-West,Vasant Kunj,Mahipalpur Highway Hotel Corridor,Street & Public Roadways,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-09-16,21,56,Tuesday,0,0,0,28.544717,77.127902,3,0.385,Low,0,Confirmed
DEL-FIR-2025-102095,Shahdara,Gandhi Nagar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-28,21,33,Thursday,0,0,0,28.657673,77.28176,3,0.537,Medium,0,Confirmed
DEL-FIR-2025-102096,South,Malviya Nagar,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-01,20,49,Saturday,1,0,1,28.526898,77.18437,3,0.52,Medium,0,Confirmed
DEL-FIR-2025-102097,Dwarka,Dwarka Sector 23,Najafgarh Road Trunk Highway,Street & Public Roadways,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-10-03,23,51,Friday,0,1,0,28.620934,77.031011,3,0.587,Medium,0,Confirmed
DEL-FIR-2025-102098,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-15,19,49,Wednesday,0,0,1,28.646245,77.317,3,0.456,Medium,0,Confirmed
DEL-FIR-2025-102099,East,Laxmi Nagar,Preet Vihar Commercial Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-04,4,50,Friday,0,1,0,28.637472,77.293921,3,0.623,Medium,0,Confirmed
DEL-FIR-2025-102100,Outer-North,Samaypur Badli,Narela Food Park & Mandi,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-07-27,17,3,Sunday,1,0,1,28.844557,77.089118,2,0.57,Medium,0,Pending Investigation
DEL-FIR-2025-102101,West,Tilak Nagar,Rajouri Garden Main Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-09,23,45,Friday,0,1,0,28.651429,77.118806,3,0.701,High,1,Pending Investigation
DEL-FIR-2025-102102,Rohini,Kanjhawala,Prashant Vihar Institutional Area,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-15,4,14,Tuesday,0,1,0,28.708937,77.137181,3,0.562,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-102103,East,Kalyanpuri,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-28,10,21,Tuesday,0,0,1,28.608134,77.294136,2,0.396,Low,0,Confirmed
DEL-FIR-2025-102104,South-East,Sarita Vihar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-06,0,5,Sunday,1,1,0,28.547086,77.253935,3,0.808,High,1,False Alarm / Dismissed
DEL-FIR-2025-102105,Dwarka,Dwarka Sector 10,Dwarka Sector 21 Metro Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-16,3,57,Monday,0,1,0,28.553543,77.063007,4,0.706,High,1,Confirmed
DEL-FIR-2025-102106,Shahdara,Anand Vihar,Krishna Nagar Lal Quarter Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-12,2,6,Wednesday,0,1,0,28.661062,77.283771,4,0.794,High,1,False Alarm / Dismissed
DEL-FIR-2025-102107,Rohini,Rohini Sector 18,Rithala Metro Terminal,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-01,4,21,Sunday,1,1,0,28.720486,77.106276,4,0.898,High,1,Confirmed
DEL-FIR-2025-102108,West,Punjabi Bagh,Rajouri Garden Main Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-09,22,39,Wednesday,0,1,0,28.647941,77.119957,3,0.627,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-102109,Outer-North,Narela,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-11,2,42,Tuesday,0,1,0,28.747156,77.144598,4,0.738,High,1,Confirmed
DEL-FIR-2025-102110,North-East,Gokulpuri,Jafrabad Main Road,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-08-02,9,55,Saturday,1,0,1,28.684307,77.266623,2,0.413,Low,0,Confirmed
DEL-FIR-2025-102111,New Delhi,Parliament Street,Connaught Place Inner Circle,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-04,22,59,Friday,0,1,0,28.630827,77.216433,3,0.657,High,1,Pending Investigation
DEL-FIR-2025-102112,North-East,Gokulpuri,Jafrabad Main Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-13,10,2,Wednesday,0,0,1,28.683209,77.268222,3,0.422,Medium,0,Confirmed
DEL-FIR-2025-102113,North-West,Ashok Vihar,Netaji Subhash Place Commercial Hub,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-09,14,38,Thursday,0,0,0,28.692403,77.150006,4,0.577,Medium,0,Confirmed
DEL-FIR-2025-102114,Shahdara,Gandhi Nagar,Shahdara Railway Station Chauraha,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-03,21,48,Monday,0,0,0,28.673713,77.28967,4,0.584,Medium,0,Confirmed
DEL-FIR-2025-102115,South-East,Nehru Place,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-12-20,0,13,Saturday,1,1,0,28.554265,77.232487,3,0.816,High,1,Pending Investigation
DEL-FIR-2025-102116,South-East,Nehru Place,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-09-17,13,2,Wednesday,0,0,0,28.532481,77.270447,2,0.491,Medium,0,Confirmed
DEL-FIR-2025-102117,South-East,Lajpat Nagar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-01,1,14,Monday,0,1,0,28.547462,77.250273,4,0.769,High,1,Confirmed
DEL-FIR-2025-102118,Outer-North,Shahbad Daulatpur,Narela Food Park & Mandi,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-11,7,58,Friday,0,0,0,28.840846,77.091529,3,0.61,Medium,0,Confirmed
DEL-FIR-2025-102119,New Delhi,Mandir Marg,Khan Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-23,20,36,Thursday,0,0,1,,,3,0.428,Medium,0,Confirmed
DEL-FIR-2025-102120,Dwarka,Uttam Nagar,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-02,22,28,Tuesday,0,1,0,28.593795,77.070499,3,0.627,Medium,0,Confirmed
DEL-FIR-2025-102121,Outer-North,Alipur,Narela Food Park & Mandi,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-22,4,45,Tuesday,0,1,0,28.846366,77.094781,3,0.742,High,1,Confirmed
DEL-FIR-2025-102122,South-East,Okhla,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-01-02,7,1,Thursday,0,0,0,28.534469,77.267043,4,0.471,Medium,0,Confirmed
DEL-FIR-2025-102123,North-East,Gokulpuri,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-06,3,22,Monday,0,1,0,28.700203,77.262517,3,0.556,Medium,0,Confirmed
DEL-FIR-2025-102124,West,Janakpuri,Punjabi Bagh Club Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-24,19,6,Sunday,1,0,1,28.670848,77.130244,3,0.506,Medium,0,Confirmed
DEL-FIR-2025-102125,New Delhi,Tilak Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-06-19,99,19,Thursday,0,0,0,28.634997,77.220215,4,0.586,Medium,0,Pending Investigation
DEL-FIR-2025-102126,Shahdara,Farsh Bazar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-13,13,53,Saturday,1,0,0,28.649336,77.316106,3,0.705,High,1,Confirmed
DEL-FIR-2025-102127,East,Pandav Nagar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-03-19,9,0,Wednesday,0,0,1,28.616123,77.31397,2,0.416,Low,0,Pending Investigation
DEL-FIR-2025-102128,West,Tilak Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-14,17,18,Sunday,1,0,1,28.637447,77.099231,3,0.601,Medium,0,Confirmed
DEL-FIR-2025-102129,Outer-North,Samaypur Badli,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-06,17,50,Monday,0,0,1,28.874937,77.127815,4,0.533,Medium,0,Confirmed
DEL-FIR-2025-102130,Outer,Mangolpuri,Nangloi Metro Rohtak Road,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-27,13,19,Thursday,0,0,0,28.679375,77.064993,3,0.423,Medium,0,Confirmed
DEL-FIR-2025-102131,Outer,Paschim Vihar,Nangloi Metro Rohtak Road,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-22,0,56,Monday,0,1,0,28.681759,77.063315,4,0.773,High,1,Confirmed
DEL-FIR-2025-102132,Rohini,Rohini Sector 18,Prashant Vihar Institutional Area,Bank & ATM Premises,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-02,0,44,Sunday,1,1,0,28.711297,77.131728,3,0.709,High,1,Confirmed
DEL-FIR-2025-102133,Central,Daryaganj,Karol Bagh Gaffar Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-04,19,35,Saturday,1,0,1,28.649024,77.191216,2,0.482,Medium,0,Confirmed
DEL-FIR-2025-102134,North,Maurice Nagar,Kashmere Gate ISBT & Metro,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-09-26,22,58,Friday,0,1,0,28.666931,77.229284,4,0.759,High,1,Confirmed
DEL-FIR-2025-102135,Outer-North,Narela,GT Karnal Road Singhu Border Stretch,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-27,4,6,Thursday,0,1,0,28.88088,77.125823,4,0.66,High,1,Confirmed
DEL-FIR-2025-102136,South-West,Mahipalpur,RK Puram Sector 4 Complex,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-26,10,36,Tuesday,0,0,1,28.565957,77.182849,4,0.517,Medium,0,Confirmed
DEL-FIR-2025-102137,Shahdara,Krishna Nagar,Anand Vihar ISBT & Railway Terminal,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-23,1,48,Monday,0,1,0,28.647855,77.313342,4,0.749,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2025-102138,North-East,Bhajanpura,Jafrabad Main Road,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-18,19,9,Thursday,0,0,1,28.682638,77.26781,3,0.351,Low,0,Pending Investigation
DEL-FIR-2025-102139,North,Timarpur,Kamla Nagar Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-19,1,42,Wednesday,0,1,0,28.684944,77.203647,3,0.641,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-102140,Shahdara,Vivek Vihar,Vivek Vihar Block B,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-31,18,39,Saturday,1,0,1,28.666452,77.308713,3,0.58,Medium,0,Confirmed
DEL-FIR-2025-102141,Outer,Sultanpuri,Nangloi Metro Rohtak Road,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-05-23,3,5,Friday,0,1,0,28.683257,77.063972,4,0.758,High,1,Confirmed
DEL-FIR-2025-102142,East,Preet Vihar,Preet Vihar Commercial Complex,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-02-03,23,7,Monday,0,1,0,28.638466,77.299669,2,0.64,Medium,0,Confirmed
DEL-FIR-2025-102143,South-West,Mahipalpur,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-11-18,21,8,Tuesday,0,0,0,28.556134,77.159485,4,0.452,Medium,0,Confirmed
